scan_timestamp_utc,latest_data_date,expected_latest_trading_date,is_stale,data_source,row_type,ticker,action,status,reference_price,shares_with_100,estimated_total_cost,estimated_cash_remaining,affordability_pass,max_entry_price_pass,signal_rule_pass,full_rule_pass,smoke_score,decision_strength,relative_volume_prev20,return_5d,return_20d,distance_to_52w_high_prev,dollar_volume,failed_checks,rejection_reason
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,FINAL,,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,,0,0.0,100.0,,,False,False,,,,,,,,NO_CANDIDATE_PASSED_RULES,
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,RIVN,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,17.350000381469727,5,86.83675190925598,13.16324809074402,True,True,False,False,0.7925925925925925,0.5075203481480063,0.9676831333320584,0.1652115501293545,0.0235987964911987,-0.2353459685720398,544333706.9681168,"smoke_score_below_min, relative_volume_prev20_below_min",
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,SDGR,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,16.25,6,97.5975,2.4025000000000034,True,True,False,False,0.7111111111111111,0.4418552080464389,1.8433635390846168,0.0804521303999985,0.0284810002425832,-0.3157894736842105,44229250.0,smoke_score_below_min,
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,PATH,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,10.869999885559082,9,97.92782896900177,2.0721710309982484,True,True,False,False,0.6814814814814815,0.3704732687673229,1.2898149744614615,0.0698818945679236,-0.170229040532322,-0.4521169454657882,703785751.5904427,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min",
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,S,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,16.969999313354492,5,84.93484656333922,15.06515343666078,True,True,False,False,0.674074074074074,0.3354040330327046,0.9964140750721198,0.1216126361530807,-0.047164524299633,-0.2070093637450274,120101776.14040376,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,F,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,13.899999618530272,7,97.3972973270416,2.602702672958386,True,True,False,False,0.6666666666666666,0.336916950127044,1.0322525511433958,-0.0071428843906947,-0.1641611352980058,-0.2182227738061612,824390907.3755264,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,ASML,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1989.43994140625,0,0.0,100.0,False,False,False,False,,,1.2175564038861622,0.1186307170826233,0.2215870407896714,0.0155177544805555,5396554785.058594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,GEV,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1174.8599853515625,0,0.0,100.0,False,False,False,False,,,0.9500941287300524,0.1351523773623715,0.2359921860306708,-0.0059985330286472,3637601486.645508,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,MU,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1154.2900390625,0,0.0,100.0,False,False,False,False,,,0.7249492803279906,0.0974737990506144,0.114717565487687,-0.0802469808266932,48656326300.58594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,AMAT,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,723.0,0,0.0,100.0,False,False,False,False,,,1.3679387181537,0.2340410902819838,0.5780168470454394,0.0197605184256459,11901447600.0,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,PWR,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,720.0399780273438,0,0.0,100.0,False,False,False,False,,,0.6857721861014946,0.0252744600597289,0.0473613755798287,-0.087112547667393,730984585.6933594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,AMD,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,580.9099731445312,0,0.0,100.0,False,False,False,False,,,1.0816579033616278,0.1174569595579404,0.1387488828028815,0.0318300204639447,20034713608.79517,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,APP,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,515.22998046875,0,0.0,100.0,False,False,False,False,,,1.0610510742618156,0.1032289679011293,-0.1604530385850187,-0.3089819200505825,2882248033.7402344,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,LMT,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,509.4599914550781,0,0.0,100.0,False,False,False,False,,,0.8417010041204944,0.0114955782019658,-0.0136302198352795,-0.263786139515783,589547102.1118164,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,NOC,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,509.30999755859375,0,0.0,100.0,False,False,False,False,,,1.1767328444306953,-0.0076185132452551,-0.0554689640028162,-0.3419767473403181,658690619.8425293,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T21:59:57.294831+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,TER,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,483.8399963378906,0,0.0,100.0,False,False,False,False,,,0.9382008041881296,0.1516709558252023,0.3095515055060411,0.0242818158207902,2430037997.607422,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,FINAL,,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,,0,0.0,100.0,,,False,False,,,,,,,,NO_CANDIDATE_PASSED_RULES,
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,RIVN,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,17.350000381469727,5,86.83675190925598,13.16324809074402,True,True,False,False,0.7925925925925925,0.5075203481480063,0.9676831333320585,0.1652115501293545,0.02359879649119878,-0.23534596857203982,544333706.9681168,"smoke_score_below_min, relative_volume_prev20_below_min",
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,SDGR,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,16.25,6,97.5975,2.4025000000000034,True,True,False,False,0.7111111111111111,0.4418552080464389,1.8433635390846168,0.08045213039999854,0.028481000242583265,-0.3157894736842105,44229250.0,smoke_score_below_min,
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,PATH,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,10.869999885559082,9,97.92782896900175,2.0721710309982484,True,True,False,False,0.6814814814814815,0.3704732687673229,1.2898149744614615,0.0698818945679236,-0.17022904053232202,-0.4521169454657882,703785751.5904427,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min",
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,S,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,16.969999313354492,5,84.93484656333922,15.065153436660779,True,True,False,False,0.674074074074074,0.33540403303270466,0.9964140750721198,0.12161263615308071,-0.047164524299633026,-0.20700936374502743,120101776.14040375,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,F,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,13.899999618530273,7,97.39729732704161,2.6027026729583866,True,True,False,False,0.6666666666666666,0.336916950127044,1.0322525511433958,-0.00714288439069477,-0.1641611352980058,-0.21822277380616129,824390907.3755264,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,ASML,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1989.43994140625,0,0.0,100.0,False,False,False,False,,,1.2175564038861622,0.1186307170826233,0.2215870407896714,0.01551775448055559,5396554785.058594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,GEV,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1174.8599853515625,0,0.0,100.0,False,False,False,False,,,0.9500941287300523,0.1351523773623715,0.23599218603067085,-0.005998533028647279,3637601486.645508,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,MU,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1154.2900390625,0,0.0,100.0,False,False,False,False,,,0.7249492803279906,0.09747379905061448,0.11471756548768708,-0.08024698082669324,48656326300.58594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,AMAT,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,723.0,0,0.0,100.0,False,False,False,False,,,1.3679387181537,0.23404109028198383,0.5780168470454394,0.019760518425645968,11901447600.0,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,PWR,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,720.0399780273438,0,0.0,100.0,False,False,False,False,,,0.6857721861014946,0.025274460059728998,0.04736137557982878,-0.08711254766739307,730984585.6933594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,AMD,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,580.9099731445312,0,0.0,100.0,False,False,False,False,,,1.0816579033616278,0.11745695955794044,0.13874888280288156,0.031830020463944786,20034713608.795166,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,APP,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,515.22998046875,0,0.0,100.0,False,False,False,False,,,1.0610510742618156,0.10322896790112934,-0.1604530385850187,-0.30898192005058256,2882248033.7402344,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,LMT,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,509.4599914550781,0,0.0,100.0,False,False,False,False,,,0.8417010041204944,0.011495578201965895,-0.013630219835279567,-0.263786139515783,589547102.1118164,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,NOC,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,509.30999755859375,0,0.0,100.0,False,False,False,False,,,1.1767328444306953,-0.0076185132452551985,-0.0554689640028162,-0.34197674734031813,658690619.8425293,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,TER,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,483.8399963378906,0,0.0,100.0,False,False,False,False,,,0.9382008041881296,0.1516709558252023,0.30955150550604116,0.024281815820790253,2430037997.607422,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
