sample_id,family_name,replay_rounds,buy_count,no_trade_count,buy_rate,simulated_win_rate,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_forward_return_1d,average_forward_return_3d,average_forward_return_5d,average_forward_return_10d,average_forward_return_20d,median_forward_return_1d,median_forward_return_3d,median_forward_return_5d,median_forward_return_10d,median_forward_return_20d,average_win_dollars,average_loss_dollars,profit_factor,ending_account_value,max_drawdown,worst_trade_loss_percent,stopped_out_but_20d_positive_rate,best_trade,worst_trade,top_profit_ticker_contribution_share,top_loss_ticker_contribution_share,top_profit_theme_contribution_share,top_loss_theme_contribution_share,number_of_rejected_decisions,primary_reject_reasons,ending_value_excluding_best_trade,split_name
4,candidate35_low_volatility_compounder,100,22,78,0.22,0.4117647058823529,0.5,0.36363636363636365,0.45454545454545453,0.5,0.6363636363636364,0.005259681633366229,0.007715912084113092,0.001028532014671856,0.027378790900601333,0.10051066172123618,0.000559233279860516,-0.0031519502619180018,-0.009847060442280453,0.0013797912359610476,0.02373811065205378,15.788120893984438,-7.406944404533919,1.492070686938622,136.44740221255188,-0.2987897381849123,-0.07836465727421277,0.23529411764705882,2024-01-08 SMCI pnl=28.00,2025-07-30 SOFI pnl=-12.56,0.3001863213194307,0.20379609568488466,0.47117065821741433,0.2992746352624947,500,"compounder_failed_low_volatility:277, compounder_failed_quality_momentum:223",108.44875121484507,calibration
5,candidate34_frozen_baseline,100,28,72,0.28,0.39285714285714285,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,-0.0026495913067825067,0.026201671800295517,-0.00874439236443561,-0.002650126173609863,0.005239255190897014,-0.01796731630867432,0.0005941507865339646,-0.020264410480081374,0.012931585232637488,-0.0124942267177503,16.249861290826438,-9.25368649180596,1.1362624115987574,121.4358038383895,-0.32701364597729254,-0.15934890128859158,0.17857142857142858,2025-01-27 OKLO pnl=41.37,2025-02-12 BBAI pnl=-20.98,0.24302210414435743,0.21812824168932327,0.24302210414435746,0.3915852611855346,0,none,80.06359444693182,calibration
5,candidate35_trend_quality,100,86,14,0.86,0.5,0.5581395348837209,0.5465116279069767,0.5465116279069767,0.5465116279069767,0.6627906976744186,0.003711694217234669,0.01713324599696794,0.01623235995184566,0.05037587060730093,0.09387492964671176,0.002612396740451328,0.010334774233741295,0.008375445440663931,0.0206684592575469,0.04268365276240693,22.763636833493038,-16.27448371773475,1.3987317341862513,249.2505216624407,-0.4147382930593908,-0.11027338407781843,0.1956521739130435,2025-10-17 F pnl=50.59,2025-07-23 JOBY pnl=-32.46,0.18953522519592142,0.30200565505039134,0.41064271110452594,0.4128088923116856,500,"trend_quality_failed_sma_stack:306, trend_quality_failed_risk_bounds:194",198.6559043092737,calibration
5,candidate35_pullback_continuation,100,91,9,0.91,0.5333333333333333,0.5604395604395604,0.5164835164835165,0.5274725274725275,0.5604395604395604,0.5714285714285714,-0.0003594180067812931,0.016195433369760807,0.01329128736553314,0.040466721029213205,0.06789121660370781,0.003363752840973344,0.005658369340588276,0.0057102014560379555,0.02487863220877684,0.023835830155476412,23.063038442782013,-16.046048555474677,1.6426323358799395,316.54590296180004,-0.38992424142346116,-0.10738537884246223,0.08888888888888889,2025-09-22 IREN pnl=50.71,2025-12-26 RIVN pnl=-33.24,0.19183577649731745,0.2596514653757914,0.3282006409218828,0.4987432451628865,500,"pullback_failed_broader_uptrend:272, pullback_failed_controlled_pullback:228",265.83701955093744,calibration
5,candidate35_breakout_confirmation,100,74,26,0.74,0.4375,0.5540540540540541,0.5405405405405406,0.5,0.5135135135135135,0.6081081081081081,0.011997130007251113,0.015576655896196584,0.022731004034003587,0.05307731863066892,0.125201094596132,0.006901362489573959,0.014039893330271114,0.003624105569772884,0.0014905898644289595,0.05563266194590977,25.875007482197848,-17.52503541475123,1.148357497899692,170.1992009278715,-0.4865552844452644,-0.11322434570990317,0.1875,2025-09-30 DNA pnl=49.11,2025-03-11 NIO pnl=-32.71,0.1340002681819096,0.1156676704774787,0.24020448049374102,0.4534671479351876,500,"breakout_failed_near_high_or_momentum:361, breakout_failed_confirmation:119, breakout_failed_extension_risk:20",121.09414166682191,calibration
5,candidate35_regime_gated_momentum,100,69,31,0.69,0.36585365853658536,0.4782608695652174,0.5072463768115942,0.4927536231884058,0.43478260869565216,0.4927536231884058,0.006477399915534024,0.021198132250227784,0.017179784555037676,0.023595781949796397,0.0682735475029958,-0.0020761281604569914,0.006134979960487064,-0.012456680965108768,-0.012520308419990966,-0.017601322136892472,29.35310469807217,-15.718423994541153,1.0773652298435388,131.61754661301265,-0.5450269898730113,-0.188657482239974,0.14634146341463414,2024-05-20 NVAX pnl=47.80,2024-06-07 NVAX pnl=-32.17,0.2808670723941449,0.1476922057373672,0.3698270967317645,0.2504753200428947,499,"regime_failed_positive_momentum:319, regime_risk_off_too_weak:100, regime_mixed_too_weak:80",83.82160403946526,calibration
5,candidate35_low_volatility_compounder,100,23,77,0.23,0.3888888888888889,0.5217391304347826,0.43478260869565216,0.391304347826087,0.5217391304347826,0.6086956521739131,0.0007859110607857329,0.00719709413395451,-0.017743349169931862,0.011770543405337163,0.11543578480797675,0.0045652879637392285,-0.00312255741941847,-0.018385331071348987,0.020599975585937402,0.06090860067558035,7.61533765298494,-5.8433668663718406,0.829337618502017,89.03032804080433,-0.21993914380296842,-0.06799449268330834,0.2222222222222222,2025-07-31 SOFI pnl=14.79,2026-01-15 INTC pnl=-7.17,0.5036438110953142,0.19431813449573332,0.6352574647591007,0.29998691777935443,500,"compounder_failed_low_volatility:269, compounder_failed_quality_momentum:231",74.23884413446713,calibration
6,candidate34_frozen_baseline,100,34,66,0.34,0.4411764705882353,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.007072747639387559,0.020568330057251873,0.02352059135429105,0.06716037217523146,0.1340721771644203,0.002852940862826392,0.02662938148250482,0.031048445422114268,0.028721435788701788,0.047847333483840515,24.085421839514243,-14.170694115000542,1.3418401781235014,192.03813940770337,-0.3898098574937452,-0.11909615184978878,0.17647058823529413,2025-01-17 HOOD pnl=44.19,2025-06-09 RKLB pnl=-24.85,0.1574721268687733,0.15821371832991163,0.26738307068138745,0.2586382261647151,0,none,147.8449167351047,calibration
6,candidate35_trend_quality,100,85,15,0.85,0.5853658536585366,0.5529411764705883,0.5647058823529412,0.6,0.6588235294117647,0.6470588235294118,0.005887483626148355,0.019132900346479003,0.023406777210151934,0.04208376047370336,0.07164759737117801,0.004822473166463892,0.00925286907505285,0.018917743679526478,0.0274367617545348,0.039835115650476594,29.379591753579337,-20.124110397146513,2.0610635646690127,463.0003253344134,-0.3010609026161536,-0.10305659087126802,0.14634146341463414,2025-10-01 INTC pnl=67.09,2025-11-05 SOFI pnl=-43.83,0.19813340202863536,0.19050927512030652,0.22535362754385213,0.3618485393528857,500,"trend_quality_failed_sma_stack:303, trend_quality_failed_risk_bounds:197",395.90868279825,calibration
6,candidate35_pullback_continuation,100,91,9,0.91,0.5,0.4945054945054945,0.5384615384615384,0.5494505494505495,0.6153846153846154,0.6263736263736264,0.007530377179195581,0.032145560208731966,0.03285550443891879,0.07121204253402552,0.10583597519020219,-0.00022982849552533047,0.006042319400583196,0.00794764287726979,0.0274367617545348,0.05999299995735585,20.62615769691696,-13.068133120846161,1.578355340137629,281.3925898256991,-0.3253641199900704,-0.11450125140519682,0.20833333333333334,2025-09-15 NIO pnl=39.92,2025-11-13 XPEV pnl=-24.13,0.1381895847085463,0.17575049235309062,0.34505955394428706,0.4640616801588825,500,"pullback_failed_broader_uptrend:282, pullback_failed_controlled_pullback:218",241.47277977459848,calibration
6,candidate35_breakout_confirmation,100,75,25,0.75,0.3673469387755102,0.5333333333333333,0.48,0.48,0.44,0.49333333333333335,0.0018892068939716303,0.008748213018344381,0.010062274153562832,0.0169917564426803,0.05810392033664575,0.0038556701832410667,-0.0009099389526937562,-0.005857715141547204,-0.019350918618459834,-0.0023419739002947804,15.76466490557839,-8.06464830941757,1.135037269523354,133.7598707084663,-0.4942311881660153,-0.13063605953999063,0.20408163265306123,2024-07-08 LCID pnl=23.82,2025-02-05 DNA pnl=-23.15,0.1410066412420908,0.1182606481469397,0.4048261197146676,0.20569874843632482,500,"breakout_failed_near_high_or_momentum:365, breakout_failed_confirmation:118, breakout_failed_extension_risk:17",109.93857714680334,calibration
6,candidate35_regime_gated_momentum,100,69,31,0.69,0.40476190476190477,0.463768115942029,0.5217391304347826,0.5072463768115942,0.4782608695652174,0.4782608695652174,-0.0015964021603787875,0.019367622626474113,0.01631388191475343,0.022558165819798245,0.03822539506545068,-0.0020387825594458953,0.003839807821280461,0.002782478927087162,-0.018817207976545736,-0.002781638493372318,26.289364760575186,-15.364135337396332,1.1635388288776034,162.81581749486998,-0.42182708162283233,-0.15047850578057706,0.19047619047619047,2025-05-30 SMR pnl=44.17,2025-11-13 SOFI pnl=-30.61,0.16447893810502437,0.1623224654344377,0.2995221731660797,0.18161627286211204,500,"regime_failed_positive_momentum:296, regime_risk_off_too_weak:120, regime_mixed_too_weak:84",118.64991652059626,calibration
6,candidate35_low_volatility_compounder,100,19,81,0.19,0.3125,0.5789473684210527,0.47368421052631576,0.3157894736842105,0.5263157894736842,0.5789473684210527,0.0035919447261663364,0.015124774816010156,-0.01423173407249427,0.027275751105921363,0.08499664571899512,0.00271634798044329,-0.006077381659294168,-0.02538308431988545,0.025740683959096122,0.03183082952469274,13.531354832730973,-7.124247886211832,0.8633354609913767,89.29004741532471,-0.41005841211260985,-0.0737870734678896,0.25,2025-01-17 HOOD pnl=29.46,2025-08-19 INTC pnl=-11.17,0.5762325534490583,0.5034338493872211,0.5762325534490583,0.5034338493872211,500,"compounder_failed_low_volatility:272, compounder_failed_quality_momentum:228",59.82789896692559,calibration
7,candidate34_frozen_baseline,100,34,66,0.34,0.5294117647058824,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.012388577798777426,0.017188318762579854,0.0010993946767374392,0.0387955534154018,0.0367137162240744,0.005421633540775517,-0.0169594905881037,-0.018860621627666663,0.0054613385954283,-0.00737283018751711,23.247163144686894,-17.452642127437223,1.4985157173799861,239.20666256536853,-0.3699776061956248,-0.12531593025784735,0.11764705882352941,2025-09-24 IREN pnl=48.73,2025-10-13 BBAI pnl=-34.23,0.19317611679774296,0.1667984402980421,0.213057398470833,0.4306667515689015,0,none,190.47875097588224,calibration
7,candidate35_trend_quality,100,86,14,0.86,0.4666666666666667,0.6627906976744186,0.5581395348837209,0.5,0.627906976744186,0.5930232558139535,0.009538757408568842,0.013346309834295737,0.007498959599922739,0.023834843795765136,0.05501750797432235,0.009824478932831782,0.006474939939617452,0.001220559168907398,0.03221474311290906,0.033146094907768986,24.322146814456623,-14.79470064982912,1.438479829120122,255.69226750769025,-0.5297443250716609,-0.1204502262918181,0.17777777777777778,2025-09-16 HUT pnl=53.15,2025-10-29 SOFI pnl=-33.17,0.14180224301447,0.25820987684604535,0.34015152650346214,0.3664260427644485,500,"trend_quality_failed_sma_stack:307, trend_quality_failed_risk_bounds:193",202.54202283573233,calibration
7,candidate35_pullback_continuation,100,91,9,0.91,0.4186046511627907,0.5604395604395604,0.4835164835164835,0.46153846153846156,0.6263736263736264,0.5384615384615384,0.009877457477718978,0.021916265653519416,0.01593782228411868,0.04719775182808337,0.069926985342632,0.005540187573216393,-0.00348528339877463,-0.01241087386029227,0.032897680246375405,0.025884826371830094,19.783839462628457,-12.837451773981353,1.109594385543293,135.17281597777844,-0.5793235891443006,-0.12267958527222887,0.18604651162790697,2025-08-28 IREN pnl=42.81,2026-01-28 SMR pnl=-21.89,0.2024073778004787,0.18242382914637628,0.3211508086079919,0.3077296548210952,500,"pullback_failed_broader_uptrend:290, pullback_failed_controlled_pullback:210",92.36424389525885,calibration
7,candidate35_breakout_confirmation,100,76,24,0.76,0.39215686274509803,0.5394736842105263,0.4868421052631579,0.4868421052631579,0.5789473684210527,0.5263157894736842,0.015101018674039407,0.017789493179543064,0.012440087657108042,0.03515303947659669,0.06649361062606002,0.00650757710387706,-0.0022608646311735314,-0.003476489470821187,0.01815345290910031,0.012878775577462975,15.911535830845162,-9.077571508190033,1.1308648990955585,136.82599986301219,-0.3567088053655617,-0.1231920288523167,0.23529411764705882,2025-09-24 IREN pnl=29.24,2025-10-13 BBAI pnl=-23.96,0.15327941470716536,0.12206256036475711,0.3643517316033572,0.3077253134312426,500,"breakout_failed_near_high_or_momentum:354, breakout_failed_confirmation:124, breakout_failed_extension_risk:22",107.58925290932041,calibration
7,candidate35_regime_gated_momentum,100,72,28,0.72,0.48936170212765956,0.5694444444444444,0.5,0.4722222222222222,0.5138888888888888,0.4166666666666667,0.019248327729514087,0.033230998272853834,0.024773317127025924,0.05082725024295597,0.05887319278381943,0.008462803637689253,0.0009630721671304299,-0.0022091514408171253,0.0035740869694407262,-0.03834581505828333,181.28837100346794,-99.47435124495189,1.746527488784604,1882.2481032009175,-0.4786708780877855,-0.21014342905895728,0.1276595744680851,2025-09-24 IREN pnl=526.26,2025-10-21 BEAM pnl=-317.09,0.3345779172782958,0.1328204435005186,0.4860096118984111,0.19689818026123002,498,"regime_failed_positive_momentum:308, regime_risk_off_too_weak:135, regime_mixed_too_weak:55",1355.9866580344653,calibration
7,candidate35_low_volatility_compounder,100,21,79,0.21,0.5,0.5238095238095238,0.47619047619047616,0.47619047619047616,0.6190476190476191,0.47619047619047616,-0.0005566579090222042,0.012607671712298188,0.016429945856577782,0.02248464391828356,0.08962130637646597,0.0029056157474516286,-0.022351362594635216,0.0,0.03007228756805147,-0.004432128924515277,11.67240586049217,-6.357250128640057,1.8360778047581918,147.836401586669,-0.13622457267341193,-0.07100278182842185,0.16666666666666666,2026-04-27 CORZ pnl=21.55,2026-05-28 F pnl=-11.30,0.20517040506799505,0.2578857163186858,0.28079560099674233,0.31392129120024687,500,"compounder_failed_low_volatility:273, compounder_failed_quality_momentum:227",126.28291144003205,calibration
8,candidate34_frozen_baseline,100,36,64,0.36,0.4722222222222222,0.5,0.5,0.5277777777777778,0.5,0.5555555555555556,0.004861242403487882,0.01039674798407904,0.02025995315979766,0.03754133628491608,0.08285635026827645,-0.000630715171207108,-0.002516932043436393,0.009925033095555813,0.013663773039845895,0.028058277354771066,19.215445499828903,-11.46166038419966,1.5000241195301505,208.8910261972978,-0.37541389879871434,-0.12753709918715114,0.1111111111111111,2025-08-29 IREN pnl=44.31,2025-10-30 CORZ pnl=-20.48,0.15855157500849498,0.13529583182852994,0.2788880822433331,0.34555035358477076,0,none,164.58015642724777,calibration
8,candidate35_trend_quality,100,89,11,0.89,0.5,0.5056179775280899,0.4943820224719101,0.5730337078651685,0.550561797752809,0.651685393258427,0.006300952932254012,0.011235720576639395,0.015459519939869909,0.013498201502929326,0.05760926868281238,0.0002307297942913955,0.0,0.017993140056504986,0.008304512641827966,0.03781168960702175,14.446385887858163,-11.232206662896374,1.2861574151390276,170.71194294915946,-0.335938298327621,-0.11204053524273519,0.18181818181818182,2025-05-23 SMR pnl=33.89,2025-08-05 JOBY pnl=-23.03,0.21123081365101712,0.12766623049462764,0.25650176304647837,0.5250898138828126,500,"trend_quality_failed_sma_stack:306, trend_quality_failed_risk_bounds:194",136.82558167580262,calibration
8,candidate35_pullback_continuation,100,91,9,0.91,0.45454545454545453,0.4835164835164835,0.5274725274725275,0.5494505494505495,0.6263736263736264,0.6263736263736264,0.00324866226625659,0.01628133453992101,0.022352511467513967,0.02873821410358999,0.095013567395559,-0.00445634487922375,0.013721410984393279,0.011950286763301454,0.027932960496998893,0.05970143352427648,15.917921526595538,-10.582107590119028,1.2535248288235439,164.38784836905407,-0.3420793283943858,-0.11319067698365885,0.20454545454545456,2025-11-25 RIVN pnl=34.59,2025-08-05 JOBY pnl=-18.43,0.258424969902866,0.1360573866048964,0.3069928052519141,0.4731837906741702,500,"pullback_failed_broader_uptrend:283, pullback_failed_controlled_pullback:217",129.79752355439385,calibration
8,candidate35_breakout_confirmation,100,79,21,0.79,0.38095238095238093,0.5569620253164557,0.5949367088607594,0.4936708860759494,0.5316455696202531,0.5822784810126582,0.002888191472608413,0.013878596332566535,0.01384987642419753,0.03820572224827103,0.07312840668463019,0.0031949145368095344,0.013610153941299608,-0.0022361870771162584,0.008304512641827966,0.03781168960702175,7.9581030832614275,-4.892520261392482,1.0009757637038614,100.1241225359783,-0.5257001673398687,-0.12831697317076077,0.11904761904761904,2025-09-09 IREN pnl=15.78,2026-01-21 NVAX pnl=-10.82,0.20343233690962187,0.15109501887992746,0.35580157367213094,0.35565893320327546,500,"breakout_failed_near_high_or_momentum:346, breakout_failed_confirmation:127, breakout_failed_extension_risk:27",84.34291127804373,calibration
8,candidate35_regime_gated_momentum,100,76,24,0.76,0.43478260869565216,0.5263157894736842,0.5394736842105263,0.4605263157894737,0.47368421052631576,0.4605263157894737,0.007441519806128671,0.008279950623057133,-0.004823038838680479,0.014189657748731753,0.038865729817684984,0.005526427789116051,0.010083783572442662,-0.007555780692081182,-0.011542201330643487,-0.033051369499685346,30.541957804911497,-17.336528168421506,1.355162548570697,260.0894237192707,-0.4031233437554549,-0.20565513302982397,0.10869565217391304,2025-11-25 RIVN pnl=62.26,2024-10-30 OKLO pnl=-27.19,0.1799418485283128,0.14135070404163702,0.24368523066756906,0.20432730614119274,498,"regime_failed_positive_momentum:303, regime_mixed_too_weak:105, regime_risk_off_too_weak:90",197.82683905288235,calibration
8,candidate35_low_volatility_compounder,100,26,74,0.26,0.55,0.46153846153846156,0.4230769230769231,0.5,0.5769230769230769,0.6923076923076923,-0.010520265169089592,0.001639861852488318,0.012436603807094744,0.03287447176931542,0.06820245350142368,-0.008646415317891176,-0.006821407590593576,0.014446593547135511,0.0447280653012857,0.05104245970738963,9.630599244415,-5.940071112466226,1.9815810597179078,152.47595167636896,-0.17032856357384507,-0.06899135799500122,0.15,2026-05-06 CORZ pnl=22.04,2026-05-28 F pnl=-11.30,0.33936314005113627,0.2706281652439903,0.33936314005113627,0.5377604286683977,500,"compounder_failed_low_volatility:270, compounder_failed_quality_momentum:230",130.4346300712315,calibration
9,candidate34_frozen_baseline,100,38,62,0.38,0.3684210526315789,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.5789473684210527,-0.01095674345269562,-0.01534202730427472,-0.021368227062626942,0.0072725340976121464,0.03355214826562359,-0.004667754978305405,0.0,-0.00920743903025062,0.0004154878653255256,0.03975329331789468,22.54104226989163,-9.953453540767931,1.3210431203850257,176.69170680005257,-0.35949006982216214,-0.18734533759922542,0.2631578947368421,2024-12-13 ACHR pnl=43.30,2025-02-19 RXRX pnl=-18.83,0.1794977021966345,0.1282538981980758,0.3167079315303236,0.2972527285290868,0,none,133.3916446902416,calibration
9,candidate35_trend_quality,100,87,13,0.87,0.5348837209302325,0.5517241379310345,0.5632183908045977,0.6551724137931034,0.5862068965517241,0.6436781609195402,0.003923008251089381,0.006719023572095155,0.014772406366772328,0.01686883165846248,0.04952587000982646,0.006172812511668679,0.0071794558794071595,0.02544599286155247,0.024507012165768005,0.04507594724017583,23.156423244091318,-16.082800200060415,1.6557991394188296,310.94173061289194,-0.3503724646392442,-0.11234244012420998,0.20930232558139536,2025-09-26 INTC pnl=46.61,2026-01-02 RIVN pnl=-31.91,0.1820803228527681,0.1745666992665441,0.2980115486444819,0.4387228987134209,500,"trend_quality_failed_sma_stack:295, trend_quality_failed_risk_bounds:205",264.3302679070072,calibration
9,candidate35_pullback_continuation,100,90,10,0.9,0.4782608695652174,0.5333333333333333,0.6,0.5777777777777777,0.5222222222222223,0.5888888888888889,0.004634560468520449,0.014373452538163016,0.01909441019296462,0.018280215426354277,0.07767887912169036,0.004638330887361208,0.012563627871562844,0.02487080483755999,0.010400433282311439,0.04174517167253322,17.533272947862564,-12.447430536203422,1.2912035798977168,186.99367198409425,-0.36285733765649264,-0.12112464819754562,0.21739130434782608,2025-11-26 RIVN pnl=30.82,2024-10-07 XPEV pnl=-20.42,0.12709368210406824,0.14908137223481663,0.42500929335989396,0.4029295607131575,500,"pullback_failed_broader_uptrend:283, pullback_failed_controlled_pullback:217",156.17218640746458,calibration
9,candidate35_breakout_confirmation,100,82,18,0.82,0.4,0.524390243902439,0.5,0.524390243902439,0.4878048780487805,0.5975609756097561,0.0035655547384700567,0.013026380223235844,0.010068344613711382,0.016970465087033943,0.07548576599666564,0.0038488900467221754,0.0004512451531599737,0.004516948051433878,-0.00015259954281854338,0.046768774297603066,13.070432809958394,-8.579889239833456,1.015586755228875,103.61078110374784,-0.42026677071142915,-0.14667096187149523,0.2,2025-06-23 RKLB pnl=24.70,2025-10-15 RXRX pnl=-17.36,0.16493617222323032,0.13366474505721967,0.2531243588547802,0.3372680665891733,500,"breakout_failed_near_high_or_momentum:358, breakout_failed_confirmation:118, breakout_failed_extension_risk:24",78.91166985845625,calibration
9,candidate35_regime_gated_momentum,100,75,25,0.75,0.3829787234042553,0.5066666666666667,0.5466666666666666,0.44,0.4533333333333333,0.49333333333333335,0.002749252356211852,0.0035522392644547272,-0.003635491386679178,0.012613849412568556,0.03870532514673453,0.0012903521137852536,0.0071794558794071595,-0.01531399360746133,-0.008179951522529372,0.0,19.309035986336458,-10.967613075575793,1.092755443275127,129.50186856235823,-0.5684482464252953,-0.19102027375766906,0.2553191489361702,2024-12-13 ACHR pnl=50.52,2025-02-10 BBAI pnl=-28.29,0.14534570804587627,0.20057843020175134,0.36422877128009573,0.4337181007715217,497,"regime_failed_positive_momentum:322, regime_risk_off_too_weak:95, regime_mixed_too_weak:80",78.98512943424544,calibration
9,candidate35_low_volatility_compounder,100,23,77,0.23,0.47368421052631576,0.6521739130434783,0.43478260869565216,0.4782608695652174,0.5652173913043478,0.782608695652174,0.02268027913226416,0.016038757354670866,0.020305507173804957,0.032283911062961364,0.068666670670223,0.01612909428163012,0.0,-0.0037656968211041697,0.044844914813623404,0.04245281066704476,13.758918925853017,-8.213044558852044,1.507726756446396,141.6998247441567,-0.13027571010210937,-0.08033603482328927,0.3684210526315789,2026-04-01 NIO pnl=21.40,2026-03-16 NIO pnl=-12.98,0.2577036996851104,0.2457066590698299,0.3393155682557852,0.5312203279719647,500,"compounder_failed_low_volatility:261, compounder_failed_quality_momentum:239",120.29928051063021,calibration
